logT,logN,CC,Accuracy
-4.7,4.4,4.371836309233996e-143,0.5
-4.7,4.5,5.0148900842505534e-158,0.5
-4.7,4.6,1.543700696118689e-174,0.5
-4.7,4.7,8.715941570679742e-193,0.5
-4.7,4.8,5.9276211901351875e-213,0.5
-4.7,4.9,3.0508372362250683e-235,0.5
-4.7,5.0,7.109837694850699e-260,0.5
-4.7,5.1,4.25276566844435e-287,0.5
-4.7,5.2,3.486547e-317,0.5
-4.7,5.3,0,0.5
-4.7,5.4,0,0.5
-4.7,5.5,0,0.5
-4.7,5.6,0,0.5
-4.7,5.7,0,0.5
-4.7,5.8,0,0.5
-4.7,5.9,0,0.5
-4.7,6.0,0,0.5
-4.7,6.1,0,0.5
-4.7,6.2,0,0.5
-4.7,6.3,0,0.5
-4.7,6.4,0,0.5
-4.7,6.5,0,0.5
-4.7,6.6,0,0.5
-4.7,6.7,0,0.5
-4.7,6.8,0,0.5
-4.7,6.9,0,0.5
-4.7,7.0,0,0.5
-4.7,7.1,0,0.5
-4.7,7.2,0,0.5
-4.7,7.3,0,0.5
-4.7,7.4,0,0.5
-4.7,7.5,0,0.5
-4.7,7.6,0,0.5
-4.7,7.7,0,0.5
-4.7,7.8,0,0.5
-4.7,7.9,0,0.5
-4.7,8.0,0,0.5
-4.7,8.1,0,0.5
-4.7,8.2,0,0.5
-4.7,8.3,0,0.5
-4.7,8.4,0,0.5
-4.7,8.5,0,0.5
-4.7,8.6,0,0.5
-4.7,8.7,0,0.5
-4.7,8.8,0,0.5
-4.7,8.9,0,0.5
-4.7,9.0,0,0.5
-4.7,9.1,0,0.5
-4.7,9.2,0,0.5
-4.7,9.3,0,0.5
-4.7,9.4,0,0.5
-4.7,9.5,0,0.5
-4.7,9.6,0,0.5
-4.7,9.7,0,0.5
-4.7,9.8,0,0.5
-4.7,9.9,0,0.5
-4.7,10.0,0,0.5
-4.65,0.0,0.0011673599355677602,0.5047127401178523
-4.65,0.10000000000000007,0.00090222560766489,0.5033242848806989
-4.65,0.2,0.0006660094952561611,0.5022378373964375
-4.65,0.30000000000000004,0.00046706423028069317,0.5014307896578128
-4.65,0.4,0.0003093688843129441,0.5008642535088978
-4.65,0.5,0.000192323741559158,0.500490337393293
-4.65,0.6,0.00011144344388857075,0.5002596299173176
-4.65,0.7000000000000001,5.974192616559409e-5,0.5001273972697341
-4.65,0.8000000000000002,2.9386012533408064e-5,0.5000574839370269
-4.65,0.9,1.3144148102398563e-5,0.5000236491239899
-4.65,1.0,5.29382906985884e-6,0.5000087881992704
-4.65,1.1,1.8991115663096966e-6,0.500002919654392
-4.65,1.2,5.996729433984903e-7,0.500000857423542
-4.65,1.3,1.6449293548986008e-7,0.5000002198297469
-4.65,1.4,3.86464769798257e-8,0.5000000485350906
-4.65,1.5,7.379755212901223e-9,0.5000000090897435
-4.65,1.6,1.207297001155247e-9,0.5000000014202038
-4.65,1.7,1.6071787442574752e-10,0.5000000001817528
-4.65,1.8,1.7060319802446898e-11,0.5000000000186696
-4.65,1.9,1.4123201222206623e-12,0.5000000000015051
-4.65,2.0,8.920054265121354e-14,0.5000000000000929
-4.65,2.1,4.20585278796024e-15,0.5000000000000043
-4.65,2.2,2.221923809690914e-16,0.5000000000000001
-4.65,2.3,3.2929879464711155e-18,0.5
-4.65,2.4,5.1358064338221164e-20,0.5
-4.65,2.5,5.17112755217977e-22,0.5
-4.65,2.6,3.210207237635944e-24,0.5
-4.65,2.7,1.1677857857090567e-26,0.5
-4.65,2.8,2.3532255970008917e-29,0.5
-4.65,2.9,2.468622816993851e-32,0.5
-4.65,3.0,1.2586929118732756e-35,0.5
-4.65,3.1,2.8913849130964988e-39,0.5
-4.65,3.2,2.7516591631660653e-43,0.5
-4.65,3.3,9.888657477267357e-48,0.5
-4.65,3.4,1.2113018332409604e-52,0.5
-4.65,3.5,4.516270690670879e-58,0.5
-4.65,3.6,4.522620290490952e-64,0.5
-4.65,3.7,1.0593487350724397e-70,0.5
-4.65,3.8,4.981586292254031e-78,0.5
-4.65,3.9,3.972267120975794e-86,0.5
-4.65,4.0,4.4565677725140164e-95,0.5
-4.65,4.1,5.723726576181775e-105,0.5
-4.65,4.2,6.700047253017054e-116,0.5
-4.65,4.3,5.556359503806989e-128,0.5
-4.65,4.4,2.4711704853558427e-141,0.5
-4.65,4.5,4.332961190712097e-156,0.5
-4.65,4.6,2.1318292776810896e-172,0.5
-4.65,4.7,2.021107010168131e-190,0.5
-4.65,4.8,2.437325785933484e-210,0.5
-4.65,4.9,2.3625034155771388e-232,0.5
-4.65,5.0,1.1082735674689277e-256,0.5
-4.65,5.1,1.4363064553861085e-283,0.5
-4.65,5.2,2.76741774376e-313,0.5
-4.65,5.3,0,0.5
-4.65,5.4,0,0.5
-4.65,5.5,0,0.5
-4.65,5.6,0,0.5
-4.65,5.7,0,0.5
-4.65,5.8,0,0.5
-4.65,5.9,0,0.5
-4.65,6.0,0,0.5
-4.65,6.1,0,0.5
-4.65,6.2,0,0.5
-4.65,6.3,0,0.5
-4.65,6.4,0,0.5
-4.65,6.5,0,0.5
-4.65,6.6,0,0.5
-4.65,6.7,0,0.5
-4.65,6.8,0,0.5
-4.65,6.9,0,0.5
-4.65,7.0,0,0.5
-4.65,7.1,0,0.5
-4.65,7.2,0,0.5
-4.65,7.3,0,0.5
-4.65,7.4,0,0.5
-4.65,7.5,0,0.5
-4.65,7.6,0,0.5
-4.65,7.7,0,0.5
-4.65,7.8,0,0.5
-4.65,7.9,0,0.5
-4.65,8.0,0,0.5
-4.65,8.1,0,0.5
-4.65,8.2,0,0.5
-4.65,8.3,0,0.5
-4.65,8.4,0,0.5
-4.65,8.5,0,0.5
-4.65,8.6,0,0.5
-4.65,8.7,0,0.5
-4.65,8.8,0,0.5
-4.65,8.9,0,0.5
-4.65,9.0,0,0.5
-4.65,9.1,0,0.5
-4.65,9.2,0,0.5
-4.65,9.3,0,0.5
-4.65,9.4,0,0.5
-4.65,9.5,0,0.5
-4.65,9.6,0,0.5
-4.65,9.7,0,0.5
-4.65,9.8,0,0.5
-4.65,9.9,0,0.5
-4.65,10.0,0,0.5
-4.6,0.0,0.001226767999515261,0.50495072759554
-4.6,0.10000000000000007,0.0009529013854068179,0.5035104230801263
-4.6,0.2,0.0007073706402872489,0.5023768051425244
-4.6,0.30000000000000004,0.0004991818873400272,0.5015293532831578
-4.6,0.4,0.00033295169305751145,0.5009303169773753
-4.6,0.5,0.00020859030715888712,0.5005319415424675
-4.6,0.6,0.00012190941531270159,0.5002840912159061
-4.6,0.7000000000000001,6.597551732539311e-5,0.5001407309860362
-4.6,0.8000000000000002,3.279468074329783e-5,0.5000641706172757
-4.6,0.9,1.4840090715852157e-5,0.5000267081593847
-4.6,1.0,6.054061702426131e-6,0.500010053039234
-4.6,1.1,2.202859935982186e-6,0.5000033875248385
-4.6,1.2,7.065736933699559e-7,0.5000010105235031
-4.6,1.3,1.971945443885519e-7,0.5000002636038523
-4.6,1.4,4.722551072822869e-8,0.5000000593232258
-4.6,1.5,9.211089343938948e-9,0.5000000113474022
-4.6,1.6,1.5425276717817828e-9,0.5000000018148275
-4.6,1.7,2.1071643504278733e-10,0.5000000002383258
-4.6,1.8,2.3015002800864823e-11,0.5000000000251887
-4.6,1.9,1.9664211697644652e-12,0.5000000000020957
-4.6,2.0,1.2844138036253685e-13,0.5000000000001339
-4.6,2.1,6.421538853650245e-15,0.5000000000000064
-4.6,2.2,2.221647189755354e-16,0.5000000000000002
-4.6,2.3,5.39585339123976e-18,0.5
-4.6,2.4,8.864100142715089e-20,0.5
-4.6,2.5,9.452343594369877e-22,0.5
-4.6,2.6,6.2522637180183724e-24,0.5
-4.6,2.7,2.4395786710272836e-26,0.5
-4.6,2.8,5.312082542719685e-29,0.5
-4.6,2.9,6.070780885123032e-32,0.5
-4.6,3.0,3.4025877164600303e-35,0.5
-4.6,3.1,8.67796059344423e-39,0.5
-4.6,3.2,9.270554641258045e-43,0.5
-4.6,3.3,3.785534756846204e-47,0.5
-4.6,3.4,5.340179581064294e-52,0.5
-4.6,3.5,2.327262871056386e-57,0.5
-4.6,3.6,2.769135347699479e-63,0.5
-4.6,3.7,7.847976420086057e-70,0.5
-4.6,3.8,4.55570414876237e-77,0.5
-4.6,3.9,4.5847463133088956e-85,0.5
-4.6,4.0,6.652701121571636e-94,0.5
-4.6,4.1,1.135394461291176e-103,0.5
-4.6,4.2,1.8197077599844813e-114,0.5
-4.6,4.3,2.135606329813516e-126,0.5
-4.6,4.4,1.3941232497022807e-139,0.5
-4.6,4.5,3.7357641058824266e-154,0.5
-4.6,4.6,2.937077011420081e-170,0.5
-4.6,4.7,4.6744438513756475e-188,0.5
-4.6,4.8,9.992935027521558e-208,0.5
-4.6,4.9,1.823645176519926e-229,0.5
-4.6,5.0,1.721484193216531e-253,0.5
-4.6,5.1,4.83203984072006e-280,0.5
-4.6,5.2,2.187175738111787e-309,0.5
-4.6,5.3,0,0.5
-4.6,5.4,0,0.5
-4.6,5.5,0,0.5
-4.6,5.6,0,0.5
-4.6,5.7,0,0.5
-4.6,5.8,0,0.5
-4.6,5.9,0,0.5
-4.6,6.0,0,0.5
-4.6,6.1,0,0.5
-4.6,6.2,0,0.5
-4.6,6.3,0,0.5
-4.6,6.4,0,0.5
-4.6,6.5,0,0.5
-4.6,6.6,0,0.5
-4.6,6.7,0,0.5
-4.6,6.8,0,0.5
-4.6,6.9,0,0.5
-4.6,7.0,0,0.5
-4.6,7.1,0,0.5
-4.6,7.2,0,0.5
-4.6,7.3,0,0.5
-4.6,7.4,0,0.5
-4.6,7.5,0,0.5
-4.6,7.6,0,0.5
-4.6,7.7,0,0.5
-4.6,7.8,0,0.5
-4.6,7.9,0,0.5
-4.6,8.0,0,0.5
-4.6,8.1,0,0.5
-4.6,8.2,0,0.5
-4.6,8.3,0,0.5
-4.6,8.4,0,0.5
-4.6,8.5,0,0.5
-4.6,8.6,0,0.5
-4.6,8.7,0,0.5
-4.6,8.8,0,0.5
-4.6,8.9,0,0.5
-4.6,9.0,0,0.5
-4.6,9.1,0,0.5
-4.6,9.2,0,0.5
-4.6,9.3,0,0.5
-4.6,9.4,0,0.5
-4.6,9.5,0,0.5
-4.6,9.6,0,0.5
-4.6,9.7,0,0.5
-4.6,9.8,0,0.5
-4.6,9.9,0,0.5
-4.6,10.0,0,0.5
-4.55,0.0,0.0012891754238119938,0.5052005372865385
-4.55,0.10000000000000007,0.001006394566858847,0.5037068363184342
-4.55,0.2,0.0007512717199637054,0.502524296257344
-4.55,0.30000000000000004,0.0005334831328453108,0.5016346335033357
-4.55,0.4,0.0003583126697657929,0.5010013825384225
-4.55,0.5,0.00022621883615999382,0.5005770462883965
-4.55,0.6,0.00013334931734114064,0.5003108401693779
-4.55,0.7000000000000001,7.285424377939304e-5,0.5001554511099467
-4.55,0.8000000000000002,3.6595895769058346e-5,0.5000716305743377
-4.55,0.9,1.675346553438397e-5,0.5000301608202505
-4.55,1.0,6.922857994881996e-6,0.5000114990686805
-4.55,1.1,2.5549487990240383e-6,0.5000039300544317
-4.55,1.2,8.32447462049506e-7,0.5000011908563153
-4.55,1.3,2.3642061313268024e-7,0.5000003160643408
-4.55,1.4,5.7708474289212314e-8,0.5000000725017082
-4.55,1.5,1.1495459086978273e-8,0.5000000141641816
-4.55,1.6,1.970578899832117e-9,0.5000000023188114
-4.55,1.7,2.7622922746074925e-10,0.5000000003124647
-4.55,1.8,3.104333728890061e-11,0.5000000000339793
-4.55,1.9,2.7370306969407086e-12,0.5000000000029176
-4.55,2.0,1.8469943721707024e-13,0.5000000000001931
-4.55,2.1,9.18166412809794e-15,0.5000000000000095
-4.55,2.2,4.273320346570354e-16,0.5000000000000003
-4.55,2.3,8.839383857209255e-18,0.5
-4.55,2.4,1.5294706221083713e-19,0.5
-4.55,2.5,1.7272756798249238e-21,0.5
-4.55,2.6,1.2172941168651223e-23,0.5
-4.55,2.7,5.0945418470746305e-26,0.5
-4.55,2.8,1.1986372250625705e-28,0.5
-4.55,2.9,1.4922353367738342e-31,0.5
-4.55,3.0,9.193504463672324e-35,0.5
-4.55,3.1,2.603087403209205e-38,0.5
-4.55,3.2,3.12140986094058e-42,0.5
-4.55,3.3,1.4481820732968524e-46,0.5
-4.55,3.4,2.3525261348364744e-51,0.5
-4.55,3.5,1.198262190277655e-56,0.5
-4.55,3.6,1.6939532306554137e-62,0.5
-4.55,3.7,5.808150588120573e-69,0.5
-4.55,3.8,4.16158419618023e-76,0.5
-4.55,3.9,5.285140260106752e-84,0.5
-4.55,4.0,9.917529883470624e-93,0.5
-4.55,4.1,2.2488495953081364e-102,0.5
-4.55,4.2,4.934036606445492e-113,0.5
-4.55,4.3,8.193188657722336e-125,0.5
-4.55,4.4,7.849038920142693e-138,0.5
-4.55,4.5,3.213646184166444e-152,0.5
-4.55,4.6,4.0364498875095976e-168,0.5
-4.55,4.7,1.0781481946415824e-185,0.5
-4.55,4.8,4.084651800591701e-205,0.5
-4.55,4.9,1.4029822382086723e-226,0.5
-4.55,5.0,2.6640961862323797e-250,0.5
-4.55,5.1,1.6189575322311714e-276,0.5
-4.55,5.2,1.7207871484127444e-305,0.5
-4.55,5.3,0,0.5
-4.55,5.4,0,0.5
-4.55,5.5,0,0.5
-4.55,5.6,0,0.5
-4.55,5.7,0,0.5
-4.55,5.8,0,0.5
-4.55,5.9,0,0.5
-4.55,6.0,0,0.5
-4.55,6.1,0,0.5
-4.55,6.2,0,0.5
-4.55,6.3,0,0.5
-4.55,6.4,0,0.5
-4.55,6.5,0,0.5
-4.55,6.6,0,0.5
-4.55,6.7,0,0.5
-4.55,6.8,0,0.5
-4.55,6.9,0,0.5
-4.55,7.0,0,0.5
-4.55,7.1,0,0.5
-4.55,7.2,0,0.5
-4.55,7.3,0,0.5
-4.55,7.4,0,0.5
-4.55,7.5,0,0.5
-4.55,7.6,0,0.5
-4.55,7.7,0,0.5
-4.55,7.8,0,0.5
-4.55,7.9,0,0.5
-4.55,8.0,0,0.5
-4.55,8.1,0,0.5
-4.55,8.2,0,0.5
-4.55,8.3,0,0.5
-4.55,8.4,0,0.5
-4.55,8.5,0,0.5
-4.55,8.6,0,0.5
-4.55,8.7,0,0.5
-4.55,8.8,0,0.5
-4.55,8.9,0,0.5
-4.55,9.0,0,0.5
-4.55,9.1,0,0.5
-4.55,9.2,0,0.5
-4.55,9.3,0,0.5
-4.55,9.4,0,0.5
-4.55,9.5,0,0.5
-4.55,9.6,0,0.5
-4.55,9.7,0,0.5
-4.55,9.8,0,0.5
-4.55,9.9,0,0.5
-4.55,10.0,0,0.5
-4.5,0.0,0.0013547311111181,0.5054627359045929
-4.5,0.10000000000000007,0.0010628587337441972,0.503914075460918
-4.5,0.2,0.0007978655263591056,0.5026808210502856
-4.5,0.30000000000000004,0.0005701134690130117,0.5017470789285438
-4.5,0.4,0.00038558340929020524,0.5010778226214945
-4.5,0.5,0.0002453214650922798,0.5006259420279091
-4.5,0.6,0.00014585245554042846,0.5003400881627431
-4.5,0.7000000000000001,8.044402737668156e-5,0.5001717003211563
-4.5,0.8000000000000002,4.0834372301726634e-5,0.5000799524451398
-4.5,0.9,1.8911889420807914e-5,0.5000340573700844
-4.5,1.0,7.915597478156923e-6,0.5000131520703789
-4.5,1.1,2.963019861726623e-6,0.5000045590871411
-4.5,1.2,9.806416436447703e-7,0.500001403241103
-4.5,1.3,2.833705114655695e-7,0.5000003789270289
-4.5,1.4,7.051596560479068e-8,0.5000000885980104
-4.5,1.5,1.4886117558117327e-8,0.5000000176780438
-4.5,1.6,2.517060924712243e-9,0.5000000029623616
-4.5,1.7,3.6205517269112074e-10,0.5000000004096072
-4.5,1.8,4.1865315588564374e-11,0.5000000000458301
-4.5,1.9,3.809387164424095e-12,0.5000000000040609
-4.5,2.0,2.6654942897602545e-13,0.5000000000002782
-4.5,2.1,1.3936483635008294e-14,0.5000000000000143
-4.5,2.2,6.227077967901376e-16,0.5000000000000006
-4.5,2.3,1.4476720643175853e-17,0.5
-4.5,2.4,2.6382868902427047e-19,0.5
-4.5,2.5,3.1553315547199318e-21,0.5
-4.5,2.6,2.369192465918827e-23,0.5
-4.5,2.7,1.0634715843028821e-25,0.5
-4.5,2.8,2.703481024692315e-28,0.5
-4.5,2.9,3.6662577435769544e-31,0.5
-4.5,3.0,2.4826985131324585e-34,0.5
-4.5,3.1,7.803813621014558e-38,0.5
-4.5,3.2,1.0503071872622976e-41,0.5
-4.5,3.3,5.536179413526047e-46,0.5
-4.5,3.4,1.0355513043497405e-50,0.5
-4.5,3.5,6.164259745762281e-56,0.5
-4.5,3.6,1.0352413772759665e-61,0.5
-4.5,3.7,4.293951763554425e-68,0.5
-4.5,3.8,3.797104084568014e-75,0.5
-4.5,3.9,6.084638750532591e-83,0.5
-4.5,4.0,1.4763417227295145e-91,0.5
-4.5,4.1,4.4471982539310115e-101,0.5
-4.5,4.2,1.335497923481448e-111,0.5
-4.5,4.3,3.137219632965966e-123,0.5
-4.5,4.4,4.4096456051452644e-136,0.5
-4.5,4.5,2.757979016347954e-150,0.5
-4.5,4.6,5.532866644133266e-166,0.5
-4.5,4.7,2.4795573530209948e-183,0.5
-4.5,4.8,1.664303182209567e-202,0.5
-4.5,4.9,1.0755579445205404e-223,0.5
-4.5,5.0,4.1068197295311446e-247,0.5
-4.5,5.1,5.400965802470916e-273,0.5
-4.5,5.2,1.3474265058180498e-301,0.5
-4.5,5.3,0,0.5
-4.5,5.4,0,0.5
-4.5,5.5,0,0.5
-4.5,5.6,0,0.5
-4.5,5.7,0,0.5
-4.5,5.8,0,0.5
-4.5,5.9,0,0.5
-4.5,6.0,0,0.5
-4.5,6.1,0,0.5
-4.5,6.2,0,0.5
-4.5,6.3,0,0.5
-4.5,6.4,0,0.5
-4.5,6.5,0,0.5
-4.5,6.6,0,0.5
-4.5,6.7,0,0.5
-4.5,6.8,0,0.5
-4.5,6.9,0,0.5
-4.5,7.0,0,0.5
-4.5,7.1,0,0.5
-4.5,7.2,0,0.5
-4.5,7.3,0,0.5
-4.5,7.4,0,0.5
-4.5,7.5,0,0.5
-4.5,7.6,0,0.5
-4.5,7.7,0,0.5
-4.5,7.8,0,0.5
-4.5,7.9,0,0.5
-4.5,8.0,0,0.5
-4.5,8.1,0,0.5
-4.5,8.2,0,0.5
-4.5,8.3,0,0.5
-4.5,8.4,0,0.5
-4.5,8.5,0,0.5
-4.5,8.6,0,0.5
-4.5,8.7,0,0.5
-4.5,8.8,0,0.5
-4.5,8.9,0,0.5
-4.5,9.0,0,0.5
-4.5,9.1,0,0.5
-4.5,9.2,0,0.5
-4.5,9.3,0,0.5
-4.5,9.4,0,0.5
-4.5,9.5,0,0.5
-4.5,9.6,0,0.5
-4.5,9.7,0,0.5
-4.5,9.8,0,0.5
-4.5,9.9,0,0.5
-4.5,10.0,0,0.5
-4.45,0.0,0.0014235910884903805,0.5057379151543873
-4.45,0.10000000000000007,0.001122455516331832,0.5041327190880011
-4.45,0.2,0.0008473136914750293,0.502846918919453
-4.45,0.30000000000000004,0.0006092277463702377,0.5018671670004273
-4.45,0.4,0.0004149049320152533,0.5011600365503093
-4.45,0.5,0.0002660193047167841,0.5006789426637208
-4.45,0.6,0.00015951612933106353,0.5003720657278096
-4.45,0.7000000000000001,8.881739147241602e-5,0.5001896357446117
-4.45,0.8000000000000002,4.5559833791470555e-5,0.5000892348897363
-4.45,0.9,2.134643857491771e-5,0.5000384544182852
-4.45,1.0,9.049813413011827e-6,0.5000150414609293
-4.45,1.1,3.4359099703223477e-6,0.5000052883306
-4.45,1.2,1.1550894482928447e-6,0.5000016533438272
-4.45,1.3,3.395988924872038e-7,0.5000004542446066
-4.45,1.4,8.614054442814486e-8,0.500000108255387
-4.45,1.5,1.8572289341462405e-8,0.5000000220608346
-4.45,1.6,3.214618088774395e-9,0.5000000037839931
-4.45,1.7,4.744720610709548e-10,0.5000000005368687
-4.45,1.8,5.6450254720256714e-11,0.5000000000618038
-4.45,1.9,5.3005881945187845e-12,0.5000000000056513
-4.45,2.0,3.8403101807555595e-13,0.5000000000004009
-4.45,2.1,2.106875420331643e-14,0.5000000000000215
-4.45,2.2,9.277994033931796e-16,0.5000000000000009
-4.45,2.3,2.370276209764273e-17,0.5
-4.45,2.4,4.549575764299426e-19,0.5
-4.45,2.5,5.762122184154523e-21,0.5
-4.45,2.6,4.609395149538311e-23,0.5
-4.45,2.7,2.219057052758555e-25,0.5
-4.45,2.8,6.094835282502646e-28,0.5
-4.45,2.9,9.003078548649407e-31,0.5
-4.45,3.0,6.700795464267715e-34,0.5
-4.45,3.1,2.33807918755525e-37,0.5
-4.45,3.2,3.5317350109028594e-41,0.5
-4.45,3.3,2.1148154924421827e-45,0.5
-4.45,3.4,4.554597218013326e-50,0.5
-4.45,3.5,3.168206366215142e-55,0.5
-4.45,3.6,6.320385684997667e-61,0.5
-4.45,3.7,3.1709698791253334e-67,0.5
-4.45,3.8,3.460278399372866e-74,0.5
-4.45,3.9,6.995544254277336e-82,0.5
-4.45,4.0,2.1944034670411243e-90,0.5
-4.45,4.1,8.779909160643195e-100,0.5
-4.45,4.2,3.60815784236209e-110,0.5
-4.45,4.3,1.1988210807217807e-121,0.5
-4.45,4.4,2.471812673313035e-134,0.5
-4.45,4.5,2.3610541096000274e-148,0.5
-4.45,4.6,7.563269229585307e-164,0.5
-4.45,4.7,5.685298713045882e-181,0.5
-4.45,4.8,6.758569958451164e-200,0.5
-4.45,4.9,8.214996676330267e-221,0.5
-4.45,5.0,6.304987029069228e-244,0.5
-4.45,5.1,1.793673158746817e-269,0.5
-4.45,5.2,1.0498140110951166e-297,0.5
-4.45,5.3,0,0.5
-4.45,5.4,0,0.5
-4.45,5.5,0,0.5
-4.45,5.6,0,0.5
-4.45,5.7,0,0.5
-4.45,5.8,0,0.5
-4.45,5.9,0,0.5
-4.45,6.0,0,0.5
-4.45,6.1,0,0.5
-4.45,6.2,0,0.5
-4.45,6.3,0,0.5
-4.45,6.4,0,0.5
-4.45,6.5,0,0.5
-4.45,6.6,0,0.5
-4.45,6.7,0,0.5
-4.45,6.8,0,0.5
-4.45,6.9,0,0.5
-4.45,7.0,0,0.5
-4.45,7.1,0,0.5
-4.45,7.2,0,0.5
-4.45,7.3,0,0.5
-4.45,7.4,0,0.5
-4.45,7.5,0,0.5
-4.45,7.6,0,0.5
-4.45,7.7,0,0.5
-4.45,7.8,0,0.5
-4.45,7.9,0,0.5
-4.45,8.0,0,0.5
-4.45,8.1,0,0.5
-4.45,8.2,0,0.5
-4.45,8.3,0,0.5
-4.45,8.4,0,0.5
-4.45,8.5,0,0.5
-4.45,8.6,0,0.5
-4.45,8.7,0,0.5
-4.45,8.8,0,0.5
-4.45,8.9,0,0.5
-4.45,9.0,0,0.5
-4.45,9.1,0,0.5
-4.45,9.2,0,0.5
-4.45,9.3,0,0.5
-4.45,9.4,0,0.5
-4.45,9.5,0,0.5
-4.45,9.6,0,0.5
-4.45,9.7,0,0.5
-4.45,9.8,0,0.5
-4.45,9.9,0,0.5
-4.45,10.0,0,0.5
-4.4,0.0,0.0014959188195074534,0.5060266925983155
-4.4,0.10000000000000007,0.0011853549806715973,0.5043633746839183
-4.4,0.2,0.0008997871597838417,0.5030231598355962
-4.4,0.30000000000000004,0.0006509907236638809,0.5019954057029317
-4.4,0.4,0.0004464283197094178,0.5012484523738957
-4.4,0.5,0.00028844312319634737,0.5007363874244104
-4.4,0.6,0.0001744463189328383,0.5004070242192156
-4.4,0.7000000000000001,9.805410066037764e-5,0.5002094303744459
-4.4,0.8000000000000002,5.082755896954812e-5,0.5000995877009532
-4.4,0.9,2.4092072853654986e-5,0.500043415707783
-4.4,1.0,1.0345489358010789e-5,0.5000172007958398
-4.4,1.1,3.9838367764787645e-6,0.5000061336460065
-4.4,1.2,1.360411279476488e-6,0.5000019478246754
-4.4,1.3,4.069440082234112e-7,0.5000005444722455
-4.4,1.4,1.052097833114454e-7,0.5000001322581139
-4.4,1.5,2.316710335862659e-8,0.5000000275265566
-4.4,1.6,4.104853740155503e-9,0.500000004832804
-4.4,1.7,6.216885468407465e-10,0.500000000703556
-4.4,1.8,7.610214504207068e-11,0.5000000000833301
-4.4,1.9,7.374563046077355e-12,0.5000000000078629
-4.4,2.0,5.530509785927963e-13,0.5000000000005775
-4.4,2.1,3.13328577310297e-14,0.5000000000000322
-4.4,2.2,1.3239981324711925e-15,0.5000000000000013
-4.4,2.3,-4.128829950310338e-17,0.5
-4.4,2.4,7.842979356578747e-19,0.5
-4.4,2.5,1.0518810349910354e-20,0.5
-4.4,2.6,8.964335758595379e-23,0.5
-4.4,2.7,4.628324542746919e-25,0.5
-4.4,2.8,1.3733893839754617e-27,0.5
-4.4,2.9,2.209685101397945e-30,0.5
-4.4,3.0,1.8074903578952024e-33,0.5
-4.4,3.1,7.0005508015014995e-37,0.5
-4.4,3.2,1.1867279589463392e-40,0.5
-4.4,3.3,8.072231968984176e-45,0.5
-4.4,3.4,2.001480090292183e-49,0.5
-4.4,3.5,1.6267817056869492e-54,0.5
-4.4,3.6,3.8546504315681703e-60,0.5
-4.4,3.7,2.3389346939499584e-66,0.5
-4.4,3.8,3.1492495492892064e-73,0.5
-4.4,3.9,8.031313021579274e-81,0.5
-4.4,4.0,3.2565595356003504e-89,0.5
-4.4,4.1,1.7303511728047547e-98,0.5
-4.4,4.2,9.729458704887162e-109,0.5
-4.4,4.3,4.571265052381045e-120,0.5
-4.4,4.4,1.3823005150774061e-132,0.5
-4.4,4.5,2.0159890817382935e-146,0.5
-4.4,4.6,1.030901184588002e-161,0.5
-4.4,4.7,1.2994179973513255e-178,0.5
-4.4,4.8,2.734942090366959e-197,0.5
-4.4,4.9,6.250159661812883e-218,0.5
-4.4,5.0,9.638183068299447e-241,0.5
-4.4,5.1,5.92858691799398e-266,0.5
-4.4,5.2,8.136517646583856e-294,0.5
-4.4,5.3,0,0.5
-4.4,5.4,0,0.5
-4.4,5.5,0,0.5
-4.4,5.6,0,0.5
-4.4,5.7,0,0.5
-4.4,5.8,0,0.5
-4.4,5.9,0,0.5
-4.4,6.0,0,0.5
-4.4,6.1,0,0.5
-4.4,6.2,0,0.5
-4.4,6.3,0,0.5
-4.4,6.4,0,0.5
-4.4,6.5,0,0.5
-4.4,6.6,0,0.5
-4.4,6.7,0,0.5
-4.4,6.8,0,0.5
-4.4,6.9,0,0.5
-4.4,7.0,0,0.5
-4.4,7.1,0,0.5
-4.4,7.2,0,0.5
-4.4,7.3,0,0.5
-4.4,7.4,0,0.5
-4.4,7.5,0,0.5
-4.4,7.6,0,0.5
-4.4,7.7,0,0.5
-4.4,7.8,0,0.5
-4.4,7.9,0,0.5
-4.4,8.0,0,0.5
-4.4,8.1,0,0.5
-4.4,8.2,0,0.5
-4.4,8.3,0,0.5
-4.4,8.4,0,0.5
-4.4,8.5,0,0.5
-4.4,8.6,0,0.5
-4.4,8.7,0,0.5
-4.4,8.8,0,0.5
-4.4,8.9,0,0.5
-4.4,9.0,0,0.5
-4.4,9.1,0,0.5
-4.4,9.2,0,0.5
-4.4,9.3,0,0.5
-4.4,9.4,0,0.5
-4.4,9.5,0,0.5
-4.4,9.6,0,0.5
-4.4,9.7,0,0.5
-4.4,9.8,0,0.5
-4.4,9.9,0,0.5
-4.4,10.0,0,0.5
-4.35,0.0,0.0015718855268864363,0.5063297125261674
-4.35,0.10000000000000007,0.001251736030669541,0.5046066798520219
-4.35,0.2,0.0009554666816515764,0.5032101458803561
-4.35,0.30000000000000004,0.0006955776564993089,0.5021323353564394
-4.35,0.4,0.00048031538913282735,0.5013435288073046
-4.35,0.5,0.00031273407654910517,0.5007986428134928
-4.35,0.6,0.00019075842715765502,0.5004452376283223
